UsuarioID,Nome,Email,Telefone,DataNascimento,Genero,CidadeID,CEP,Profissao,RendaFamiliar,Fumante,DataCadastro,DataUltimaAtualizacao,Ativo
7943,Agatha Moraes,castrocarolina@example.com,+55 (051) 3563 7905,1995-12-10,F,290,72386-628,Cenógrafo,8848.27,0,2024-10-21 08:02:50.582395,2025-03-21 00:03:01.803024,1
7944,Mariah Santos,da-rochacaroline@example.org,+55 (011) 9687-7017,1962-12-05,M,500,28871-698,Crítico,1108.73,0,2024-01-02 13:55:25.483818,2024-10-07 21:08:50.995536,1
7945,Marcela Sampaio,rnogueira@example.com,0500 314 6207,1954-01-18,M,488,87104178,Cirurgião dentista,3707.31,0,2024-10-24 01:59:42.413474,2025-05-28 20:23:00.861613,1
7946,Daniela Cardoso,anthony-gabriel44@example.com,+55 61 7456 3788,1992-12-22,F,484,21708020,Corretor de imóveis,2047.1,0,2024-02-19 17:48:41.135036,2024-08-25 00:03:53.798496,1
7947,Breno Pinto,fernando76@example.com,+55 (071) 9646-3547,1954-09-01,O,165,64948089,Engenheiro naval,2502.23,1,2024-12-06 18:43:14.781048,2025-04-28 08:40:48.684241,1
7948,Maria Luísa Nogueira,yagoda-mata@example.org,0500-093-3931,1953-08-01,M,496,24022-218,Policial civil,4031.79,0,2024-10-18 04:43:36.012304,2025-01-03 22:10:35.033612,1
7949,Sophia da Mata,ferreiramaria-cecilia@example.net,0500 004 3696,1950-06-21,F,218,12947-614,Obstetra,3933.99,0,2025-04-04 18:10:56.639940,2024-10-15 12:40:24.457294,1
7950,Laís Melo,bernardo65@example.org,(071) 5400 6701,2004-08-18,M,413,06540-828,Armeiro,2121.02,0,2025-05-22 14:55:06.742413,2025-06-28 05:28:23.810092,1
7951,Anna Liz Ribeiro,pedro-henrique29@example.org,0500 696 6485,1980-07-13,M,105,30036486,Médico,1511.85,1,2023-09-24 07:18:11.247907,2024-09-17 06:40:22.635839,1
7952,Bento Porto,vitor-gabrielda-rosa@example.com,+55 (061) 5673-3911,1987-02-09,M,241,14520039,Agente de defesa sanitária animal,4068.67,0,2024-02-28 17:11:15.135989,2025-03-16 20:00:41.532546,1
7953,Luiz Miguel Albuquerque,agathasiqueira@example.com,0500-769-9459,1963-09-08,M,484,70733760,Educador,3929.19,0,2025-02-18 02:07:34.609224,2025-06-29 13:23:28.673650,1
7954,Noah Caldeira,oliveiraemilly@example.com,0500 762 5292,1997-09-20,F,475,25274-345,Cientista de alimentos,2585.09,0,2023-11-13 18:07:18.220942,2025-07-11 09:58:59.964700,1
7955,Liz Montenegro,saisis@example.net,+55 (061) 1836 2720,1967-10-30,F,325,53967604,Transportador,3718.12,0,2024-06-13 17:58:11.196798,2025-07-17 05:08:18.335039,1
7956,Rafaela da Rosa,umendes@example.com,(031) 2179-5742,1946-08-08,M,387,86693-277,Epidemiólogo,2385.31,0,2023-09-02 23:11:13.114769,2025-04-10 16:54:45.857126,1
7957,Davi Lucas da Costa,tcarvalho@example.net,(061) 5902 4830,2004-09-25,M,86,99294599,Designer de moda,1971.36,0,2024-03-30 06:40:02.694807,2024-11-08 07:43:18.539242,1
7958,Dr. Gustavo Henrique das Neves,souzaaurora@example.net,+55 (051) 3335-3682,1985-06-16,F,344,93598321,Cineasta,2986.87,0,2025-07-24 08:07:29.636801,2024-09-05 20:02:22.055177,1
7959,Leandro Silveira,balves@example.com,41 5342-4455,1992-05-27,M,292,31804230,Senador,3864.22,0,2025-05-17 12:21:12.390918,2024-10-26 16:09:17.614991,1
7960,Maria Flor Novaes,ceciliavieira@example.net,+55 61 2748 6191,1962-06-07,F,47,66239632,Feirante,3479.43,0,2025-06-11 23:33:19.337534,2024-12-19 20:23:14.652640,1
7961,Daniel Cassiano,caldeiraliz@example.org,(011) 1366-4103,1955-12-10,M,57,39473789,Psicopedagogo,3845.2,1,2023-12-03 20:23:29.982459,2025-07-26 08:45:54.277941,1
7962,Lucca Vieira,benjamimda-rosa@example.org,71 0031 5484,1979-07-31,F,55,23387-990,Marechal,2037.97,1,2025-04-02 18:19:50.039650,2025-07-17 19:55:40.042688,1
7963,Marina da Cunha,hmacedo@example.com,+55 71 4548 1884,1950-12-22,M,346,81562-195,Chargista,6574.41,0,2025-02-16 23:08:42.904105,2025-07-03 07:07:05.169386,1
7964,Maria Alice Castro,agatha72@example.com,(031) 4517-6984,1949-06-03,M,71,46532622,Cobrador de ônibus,2511.94,0,2025-05-17 11:20:17.735725,2025-06-24 18:49:39.796979,1
7965,Dr. Erick Almeida,jose-pedro61@example.com,21 5708-7075,1946-08-15,M,224,21937-685,Perito judicial,2808.88,0,2024-08-12 02:03:05.980713,2025-05-15 04:32:24.067427,1
7966,Kamilly da Paz,rafaelasa@example.net,(081) 9270-3084,1964-01-08,M,171,32503384,Intérprete de Bíblias,1541.75,0,2024-06-25 20:36:33.589237,2025-05-12 12:00:30.007033,1
7967,Aurora Vargas,anthonyduarte@example.com,(031) 9097 6085,2003-03-04,M,262,31848594,Cineasta,2705.58,1,2025-07-16 03:11:59.427911,2025-06-03 00:25:32.814434,1
7968,Carlos Eduardo Rios,cauanovais@example.org,+55 (071) 9263 6633,1993-06-09,F,337,05950053,Taxidermista/Embalsamador,3889.82,0,2023-11-08 00:51:35.605845,2025-04-14 18:55:06.176112,1
7969,Dra. Sabrina Vasconcelos,asafesilveira@example.com,(021) 6883 9354,1956-07-02,M,325,54487-574,Engenheiro acústico,4364.48,1,2025-03-31 08:58:26.921399,2025-02-05 07:34:10.485705,1
7970,Yago Novaes,peixotomelissa@example.net,21 2356 5475,1962-09-06,M,244,91005453,Construtor,6509.19,1,2024-02-28 01:15:25.417271,2025-01-05 16:47:01.426033,1
7971,Vinícius Casa Grande,luigiandrade@example.net,0800 784 8843,1949-04-03,F,223,77001-282,Médico nuclear,3866.55,0,2024-09-30 22:27:01.413152,2025-06-05 05:26:41.747748,1
7972,Isadora Abreu,eduardacavalcanti@example.net,41 9738 2687,1977-10-06,F,190,50682-697,General,3423.63,0,2024-08-27 06:59:18.186105,2024-11-20 19:17:54.958452,1
7973,Mariane da Conceição,abreuyan@example.org,(081) 6892-5429,1973-02-16,O,421,33971814,Lenhador,2384.76,0,2024-02-26 19:32:44.990535,2025-01-17 20:35:02.983181,1
7974,Henry Gabriel Fernandes,catarinarocha@example.com,+55 81 5773 4109,1996-04-17,F,155,99275217,Mestre-de-obras,2141.22,0,2025-05-15 01:00:25.996021,2024-10-16 04:02:21.882482,1
7975,Laura Montenegro,fnunes@example.org,+55 81 6542-4730,1959-12-05,F,123,15514843,Nefrologista,4842.2,0,2024-10-12 23:19:14.148319,2024-08-14 21:42:07.112669,1
7976,Emanuelly Silveira,siqueiralevi@example.com,(031) 1749 7735,2004-11-05,F,357,77622-555,Tecnólogo em produção moveleira,4795.99,0,2024-04-21 12:29:03.926026,2024-12-17 23:39:18.965212,1
7977,Vinícius Moreira,antoniocavalcante@example.com,81 6817 8039,1989-12-30,O,171,30796-075,Violonista,1739.74,0,2023-08-28 19:43:53.924744,2025-02-06 20:46:24.164514,1
7978,Otto Nascimento,almeidaarthur@example.net,0500-978-7556,1974-11-03,F,412,35794284,Astronauta,4279.31,1,2023-11-27 03:51:50.571468,2025-05-24 05:03:09.364325,1
7979,Nathan Guerra,luccamendes@example.net,+55 (071) 8041-6410,1959-08-14,M,153,19867-991,Cantor,4126.53,1,2023-12-05 23:39:02.027106,2025-05-15 11:37:54.774708,1
7980,Antony Ferreira,eloahmartins@example.net,+55 51 4844 4993,1974-08-28,M,335,28489730,Webmaster,1708.03,0,2025-01-31 17:04:46.142473,2024-11-27 21:52:48.912700,1
7981,Carlos Eduardo Aparecida,brendaviana@example.net,+55 51 8968 3021,1997-02-03,M,22,15288-049,Manobrista,3905.84,1,2025-02-22 16:23:43.674020,2025-03-19 10:03:13.985474,1
7982,Caleb Castro,otavio26@example.org,0900-146-5667,2005-01-04,F,185,21578130,Salgadeira,1763.8,0,2024-02-27 09:03:55.600734,2025-04-15 18:19:30.304810,1
7983,Dr. Gael Henrique Ribeiro,luiz-henriquecavalcante@example.com,(041) 7179 6070,1971-12-09,F,161,33621-951,Peixeiro,884.79,1,2024-02-12 23:23:42.337080,2024-10-04 02:18:55.317907,1
7984,Sra. Antonella Silveira,novaesanthony@example.net,(081) 0188 0232,1989-11-26,F,397,84287-355,Lutador de kung fu,2751.63,0,2024-08-22 10:57:54.448959,2025-04-08 15:04:23.064242,1
7985,Josué Alves,pmelo@example.org,(081) 9736 6875,1965-09-18,M,484,55417-078,Broker/Corretor da bolsa de valores,3391.09,1,2024-02-29 14:27:41.126744,2024-12-18 17:38:02.432636,1
7986,Murilo Aragão,da-conceicaomaria-luisa@example.net,(081) 5671 0927,1996-04-10,F,221,38617120,Técnico de gesso,2814.29,0,2025-06-10 14:05:26.785538,2024-12-15 07:52:09.974587,1
7987,Vinícius Lima,mendoncaheitor@example.com,+55 21 2480-4241,1978-07-26,F,401,68137-407,Investigador de Polícia,12500.87,0,2024-12-20 04:26:01.218585,2024-08-18 06:29:08.462965,1
7988,Isaque Monteiro,garciavitoria@example.com,51 3434 5774,1951-01-13,M,333,05593648,Auxiliar de serviços gerais,3602.65,0,2024-12-13 19:41:57.277652,2025-03-21 04:15:09.985258,1
7989,Carlos Eduardo Silva,ana-beatrizgarcia@example.org,71 3818 1302,1995-09-09,F,484,06533370,Penhorista,3208.54,0,2025-03-11 12:53:10.449716,2024-08-12 11:05:18.208031,1
7990,Dra. Sofia Gomes,lorenzo08@example.com,(061) 5474 6503,1999-04-06,M,395,33726667,Enólogo,3695.22,0,2025-05-21 18:05:46.666536,2024-12-30 09:33:35.038183,1
7991,Benjamin Costa,fogacaenzo-gabriel@example.org,+55 (031) 4818-2039,1953-10-02,F,39,33215-628,Tecnólogo em processos químicos,2390.7,1,2024-05-02 18:34:28.863482,2024-09-24 14:58:27.701168,1
7992,Bento Sampaio,ninaleao@example.com,(051) 3540-0543,1946-07-21,F,342,96249-753,Intérprete e tradutor de língua de sinais,4744.49,0,2023-11-25 09:49:43.137963,2025-01-25 13:13:42.778052,1
7993,Cauã Peixoto,almeidamaria-alice@example.net,(084) 2792 9965,1998-04-01,F,253,22139-463,Baixista,3570.64,1,2024-03-09 16:28:20.949732,2025-03-14 20:11:01.245420,1
7994,Ana Julia Barros,alana11@example.com,+55 (051) 3244 7516,1995-07-20,F,8,67612702,Clarinetista,3489.75,0,2025-03-07 11:14:25.405756,2024-10-11 19:57:45.873884,1
7995,João Guilherme Andrade,freitasdavi@example.org,+55 51 0908 3878,1991-11-16,F,121,54107-730,Cenotécnico,2181.88,1,2025-03-08 18:14:18.600569,2024-11-25 22:21:32.070652,1
7996,Gustavo Henrique da Rosa,gda-rocha@example.net,(041) 3223 5942,1976-10-09,F,455,62640224,Retificador,1363.53,0,2024-01-13 17:16:31.653970,2024-10-07 02:44:24.696325,1
7997,Bruna da Costa,eda-cruz@example.org,+55 (011) 1080-8293,1964-01-29,M,459,58352843,Senador,2319.96,0,2025-03-06 07:40:26.292866,2024-12-05 04:13:22.230974,1
7998,Theo Souza,asafe12@example.com,51 7024 1962,2001-08-21,F,387,19077926,Cientista político,3433.44,0,2024-12-21 00:58:30.907247,2024-09-18 18:37:51.185840,1
7999,Ravi Lucca Teixeira,rmontenegro@example.net,+55 31 3063 1420,1984-05-26,M,490,79784-060,Conferente de carga e descarga,2386.66,0,2025-02-15 18:55:58.992613,2024-12-15 01:08:48.115903,1
8000,Maria Vitória Aparecida,vitor-gabrielteixeira@example.org,21 4105 9284,1977-07-24,M,392,44985599,Camelô,3449.08,1,2024-11-10 03:44:30.950346,2025-06-29 07:01:10.722467,1
8001,Srta. Maria Julia Cassiano,luisanogueira@example.net,61 7900-6822,1983-05-02,F,5,95965-644,Guarda roupeiro,2653.99,0,2025-05-24 07:05:30.525728,2024-12-03 01:27:33.886436,1
8002,Sr. Thiago da Luz,fpires@example.org,0900-046-9953,1996-04-02,F,134,59532-349,Empacotador,3697.05,0,2025-04-01 02:59:08.772899,2024-12-09 02:01:07.554546,1
8003,João Miguel Porto,ana-livia29@example.net,0800-969-8090,1972-05-20,M,16,46878-263,Educador integrado à saúde pública,1829.12,0,2025-01-31 16:52:25.854355,2024-10-07 19:17:02.748161,1
8004,Valentina Farias,ayla71@example.net,21 4562-1134,1961-12-29,M,47,47351-798,Encanador,3282.78,0,2024-07-25 11:11:50.119136,2025-01-25 05:49:55.897651,1
8005,Sr. Dante Barbosa,luna70@example.org,84 1215 4209,1976-06-16,M,107,57192-277,Engenheiro mecatrônico,2163.59,0,2025-03-31 22:13:15.299573,2024-12-28 20:52:36.220905,1
8006,Pedro Lucas Fernandes,mborges@example.org,51 4440 4131,1990-05-20,M,240,79475110,Massoterapeuta,1381.41,1,2023-10-22 06:16:14.226826,2024-08-17 03:34:27.955645,1
8007,Lucca Moura,da-conceicaoemanuelly@example.org,21 6091 3182,1995-07-29,M,412,02007706,Engenheiro de petróleo,2744.69,0,2025-06-08 08:54:33.937148,2025-02-01 16:16:07.593053,1
8008,Dante Almeida,isadoracamara@example.com,(051) 5110 3499,1980-10-07,F,421,45845923,Dentista,6426.33,0,2024-01-17 12:32:03.369204,2025-06-28 19:05:16.044471,1
8009,Eloah Novais,ianpires@example.com,31 5191-2182,1987-11-11,M,292,49502041,Notário,1437.57,0,2025-05-21 13:05:19.004861,2025-06-29 04:21:29.665683,1
8010,Melina Moreira,nathanda-mata@example.org,+55 (084) 6087 9999,1945-04-25,F,461,05577538,Bibliotecário,3164.33,0,2023-11-12 21:17:49.974602,2025-03-27 13:02:16.825090,1
8011,Srta. Olivia Carvalho,erick55@example.net,61 8032 4526,1994-04-20,M,237,48814888,Coveiro/Sepultador,4441.68,0,2024-10-07 21:02:37.698186,2025-04-28 11:54:50.773561,1
8012,Ana Laura Silva,pleao@example.org,0800-889-2159,1959-07-24,O,439,52352-388,Profissional de reciclagem,9414.58,0,2025-04-04 03:49:21.538048,2024-11-29 23:40:11.879168,1
8013,Ravi Lucca Camargo,pedro-miguel87@example.org,(031) 2377 3296,1988-12-22,M,217,02248966,Dermatologista,2329.79,0,2023-08-09 11:46:51.683261,2025-07-19 16:32:53.316821,1
8014,Bianca Lima,ecamargo@example.com,+55 81 1356-5304,1977-01-08,M,130,88222882,Alpinista,2173.29,0,2024-07-31 04:35:25.992128,2024-09-22 14:37:57.313812,1
8015,Yuri Sales,joao-vitor11@example.net,+55 11 5273-1588,1961-11-23,M,452,30146-837,Diagramador,1663.46,0,2025-07-20 19:24:15.476967,2025-01-21 11:02:31.053423,1
8016,Brenda Vasconcelos,theo91@example.net,81 1904 5236,1983-10-16,F,186,59497687,Engenheiro aeronáutico,5272.49,0,2025-06-03 10:10:02.929824,2025-01-29 02:02:27.064105,1
8017,Olivia Cassiano,helenaduarte@example.net,31 6778 1947,1971-01-23,F,240,09093634,Intérprete e tradutor de língua de sinais,1931.96,0,2024-03-03 03:49:13.783776,2024-10-05 17:04:39.932874,1
8018,Guilherme Rocha,isaac73@example.org,(011) 4733 6635,2001-02-17,M,154,78072780,Desenhista,2476.75,0,2024-12-17 22:11:00.194661,2024-10-15 02:19:33.505740,1
8019,Maria Isis da Cunha,yrezende@example.com,(061) 2099-4494,1993-08-09,M,313,62909551,Radiologista,1182.67,0,2025-05-08 01:54:40.720582,2025-05-07 07:01:49.308276,1
8020,Rebeca Vasconcelos,agatha14@example.org,+55 (011) 9492 2616,1987-03-14,M,499,71333-349,Cientista de alimentos,4637.76,0,2023-11-28 08:51:08.449427,2025-02-13 17:53:54.908499,1
8021,Vitor Gabriel Costa,cunhamanuella@example.com,+55 51 1137 6923,1983-11-26,F,11,27419-523,Ourives,5319.47,0,2025-05-23 17:47:13.409293,2025-06-12 07:29:07.416924,1
8022,Maitê da Conceição,teixeiraalexandre@example.net,0300-034-9054,1994-08-22,F,443,18233-042,Eletricista de automóveis,4550.02,0,2025-01-16 15:07:09.588348,2025-06-30 06:07:09.877220,1
8023,Pietro Leão,nuneszoe@example.org,+55 51 0892 8326,2001-01-17,M,2,09322-128,Cirurgião dentista,1335.87,1,2025-03-09 00:27:46.986711,2025-05-27 07:59:37.092584,1
8024,Bianca Abreu,caldeiraanthony@example.com,+55 41 2808-5855,1978-07-26,M,174,14111-318,Sexólogo,4038.29,0,2025-06-21 09:43:13.505369,2025-04-22 15:08:38.256286,1
8025,João Pedro Novaes,lucascirino@example.com,(084) 1971 7739,1975-09-28,M,82,82748-756,Chaveiro,1291.64,0,2025-06-11 07:49:52.571531,2025-07-28 20:34:26.768627,1
8026,Yan Fonseca,ravy26@example.com,(081) 5176 6329,2000-12-05,M,365,90752-286,Encarregado de manutenção predial,3068.73,0,2024-02-25 09:46:34.237752,2024-07-31 20:19:26.971265,1
8027,Dr. Theodoro Andrade,ana-sophia18@example.net,+55 71 7726-9553,1970-05-17,F,26,99859978,Cabo,3302.84,0,2024-02-03 20:10:11.031955,2025-07-13 07:28:24.378552,1
8028,Enzo Gabriel Rezende,ramosmariah@example.net,+55 (021) 8457-2939,1969-12-11,M,263,51407740,Gestor público,3481.06,0,2023-09-10 23:19:09.008146,2025-04-10 05:01:05.641657,1
8029,Juan Correia,aylla17@example.net,41 8083 5490,1964-12-02,M,138,87417-108,Político,3894.49,0,2024-09-01 06:18:43.465025,2025-04-30 20:01:58.242627,1
8030,Heitor Gonçalves,ferreiraalice@example.org,71 6993-3685,1996-11-11,M,67,57402617,Sociólogo,2969.01,1,2025-01-17 07:31:37.161682,2025-06-15 16:55:18.763561,1
8031,Enrico Campos,jpacheco@example.org,(061) 6142 0533,1989-11-06,O,371,44031121,Fisioterapeuta,1117.43,0,2024-12-02 06:30:03.288915,2024-11-22 07:03:30.569163,1
8032,Ana Carolina Vieira,vitor-hugofonseca@example.net,(011) 0868 3938,1986-11-01,F,105,35958-741,Tintureiro,3895.43,0,2024-07-11 21:39:03.019735,2025-04-07 02:47:18.587860,1
8033,Maria Helena Novaes,sophie93@example.org,+55 11 9835-0555,2002-03-06,M,108,98566291,Assistente social,3130.05,0,2024-08-26 03:54:46.067157,2024-12-09 12:57:49.709626,1
8034,Dr. José Pedro Gonçalves,yago08@example.org,+55 (021) 0333 0273,1947-04-11,M,129,09267-104,Jogador de futebol,1898.25,0,2024-01-23 09:41:09.548757,2025-07-27 16:46:04.247784,1
8035,Olivia Almeida,andradeanthony@example.com,0500-496-8557,2006-11-21,M,277,85942-225,Oculista,1360.08,0,2024-05-05 16:29:17.037719,2024-10-11 11:49:42.685717,1
8036,Melina Rodrigues,isadora98@example.org,+55 11 2643 0150,1947-01-28,F,312,23290-681,Cameraman,6438.24,0,2025-01-18 15:11:50.658289,2024-10-28 07:52:47.745003,1
8037,Maria Alice Azevedo,marcos-viniciuscorreia@example.org,+55 51 3431 4395,2006-12-19,M,8,84439836,Policial federal,5517.34,0,2024-06-06 13:03:18.257318,2024-12-16 01:02:07.372711,1
8038,Bárbara da Cruz,lmelo@example.org,(021) 1959-8734,1996-10-04,F,116,37331754,Deputado,4242.8,1,2024-03-04 08:56:18.051051,2024-11-18 05:29:13.727645,1
8039,Maria Clara Sampaio,sgomes@example.org,(051) 2622 1063,2000-07-21,F,204,19641-152,Infectologista,2125.69,0,2023-08-23 23:06:17.255660,2025-01-21 14:47:19.818930,1
8040,Srta. Aurora Duarte,calebemachado@example.com,+55 31 7145 4876,1963-05-15,F,156,63671385,Jornaleiro,846.83,0,2024-03-07 16:52:21.241698,2025-03-19 16:14:49.145414,1
8041,Danilo Jesus,fernandesbenjamim@example.net,+55 (021) 6447-6874,1988-06-19,M,435,57428539,Somelier,4369.22,0,2024-08-06 10:00:17.995936,2025-04-15 23:10:08.291068,1
8042,Diogo Gomes,bda-mota@example.net,(031) 5672-6968,1992-03-09,F,379,67571-240,Profissional de reciclagem,3580.81,0,2025-04-14 11:35:04.403632,2025-01-02 10:28:07.452562,1
8043,André Mendes,araujofernanda@example.com,0900 004 3374,1965-09-15,F,296,35730-410,Promotor de eventos,2471.72,0,2023-12-19 06:31:30.903449,2024-08-29 15:27:32.120003,1
8044,Henrique Costa,araujogustavo-henrique@example.com,0300 737 8140,1962-07-30,M,157,47738-239,Tecnólogo em produção de bebidas,5231.24,0,2024-03-14 15:59:20.347852,2024-12-13 10:35:43.982224,1
8045,Sr. Vicente Vargas,gfreitas@example.org,+55 (081) 8031-9778,1975-10-19,M,334,01935-253,Engenheiro sanitarista,4555.08,1,2023-10-09 21:45:39.810514,2024-11-18 14:48:09.379893,1
8046,Emanuel da Paz,luan08@example.com,+55 61 4464-6913,1996-06-05,M,409,63396-091,Implantodontista,3255.33,0,2024-09-28 08:17:06.825732,2025-07-04 19:12:49.750922,1
8047,Daniel Pinto,pedro74@example.net,(031) 2756-4614,1974-03-29,M,282,23323-621,Atleta de canoagem,3033.67,0,2025-02-26 19:10:37.166761,2024-12-30 11:37:13.981601,1
8048,Hellena Oliveira,daniela58@example.org,+55 (061) 4660 4551,1953-01-10,M,377,91669-620,Caminhoneiro,3057.9,0,2024-04-11 05:57:08.924068,2024-12-06 17:16:40.622392,1
8049,João Pedro Nogueira,enzo-gabrielmoura@example.com,+55 71 8154-9610,2006-06-19,F,359,13561037,Fotógrafo,4187.96,0,2025-04-06 08:31:16.166670,2024-09-28 06:33:52.757267,1
8050,Theodoro Azevedo,ugomes@example.net,+55 11 6977-6826,1975-04-23,M,271,12386891,Engenheiro de iluminação,1941.59,1,2024-07-20 03:03:32.900407,2025-07-25 13:47:45.123589,1
8051,Apollo Albuquerque,theo93@example.com,61 9553-2928,1989-05-31,O,147,72310-385,Mágico,3688.56,0,2024-08-30 07:33:30.497854,2024-10-22 07:46:34.202006,1
8052,Cauê Sousa,gmoraes@example.org,61 1371 3436,1950-03-08,M,359,32503-105,Confeiteiro,1881.27,1,2023-11-13 13:12:31.187948,2025-02-10 17:04:51.732888,1
8053,Ana Vitória Albuquerque,jmoreira@example.net,+55 (081) 8564-9316,1956-06-24,O,98,83956-071,Bedel,5815.47,0,2023-10-12 16:38:43.867395,2025-06-06 23:38:09.721224,1
8054,Sr. Augusto Casa Grande,abreumaria-isis@example.net,+55 (084) 7074-9583,1965-11-25,M,374,23408-638,Ajudante de produção,3889.61,1,2024-05-27 05:58:49.714407,2025-03-07 01:20:15.794409,1
8055,Léo Barbosa,osantos@example.net,(081) 8115 5240,1982-10-05,F,389,26508073,Tecnólogo em negócios imobiliários,2113.05,0,2024-08-19 14:33:09.944845,2024-12-25 10:07:37.372409,1
8056,Olívia Silveira,luiz-gustavoaraujo@example.org,(011) 9931-1766,1996-10-29,M,399,45718-104,Torreiro/Torrista,3103.54,0,2023-10-15 18:41:18.414817,2025-02-01 22:35:55.567780,1
8057,Dr. João Vitor Guerra,oaparecida@example.org,(051) 4505 2288,2007-07-04,M,228,27469683,Contador,1945.17,1,2024-03-10 17:23:03.815121,2025-06-29 15:00:22.763142,1
8058,Srta. Isabel Rios,mendoncasabrina@example.org,21 1574-4431,1970-11-21,F,92,12283275,Sonoplasta,6323.68,1,2024-02-25 00:49:00.758699,2025-04-23 04:09:04.191056,1
8059,Luísa da Conceição,bsousa@example.org,+55 (081) 8005-1344,1959-10-17,M,50,00339090,Tintureiro,6710.56,0,2025-03-01 12:32:37.207870,2025-05-02 22:25:09.136521,1
8060,Yan Borges,luiz-felipeduarte@example.com,41 3842-4724,1956-07-19,F,357,73478220,Fotógrafo,4222.2,0,2024-02-23 12:31:52.842541,2024-12-26 20:35:25.622929,1
8061,Alexandre Duarte,barrosigor@example.org,+55 (021) 7011-7135,1997-04-07,F,437,43809165,Bailarina,6492.02,0,2023-10-18 12:07:18.405678,2025-04-11 20:29:28.978798,1
8062,Dante Teixeira,amartins@example.org,0300-486-8614,1995-08-08,F,307,91128-141,Engenheiro civil,3216.01,0,2024-11-19 02:01:31.806928,2025-01-13 12:05:49.611902,1
8063,Theo Leão,gabriel80@example.com,+55 (011) 9649 9505,1987-11-23,F,72,10382-096,Orientador educacional,4366.67,0,2024-12-27 02:17:32.641963,2025-02-20 23:33:12.661916,1
8064,Eduardo Mendonça,ana-livia24@example.com,+55 61 3494-1035,1958-06-05,F,466,14757908,Faxineiro,5499.22,0,2024-03-31 18:29:38.315750,2025-05-27 03:59:04.261438,1
8065,Mariana Campos,ylopes@example.net,21 8625 5292,1991-01-05,M,495,41920671,Engenheiro naval,2972.41,0,2024-10-23 12:54:36.561654,2024-12-26 11:24:47.338160,1
